KIT ID,Текущий путь KIT,Текущая категория,Родитель KIT,Скрыта в меню,Дубль названия в KIT,Дубль полного пути,Предлагаемое название,Путь Ozon,Уровень Ozon,Ozon description_category_id,Ozon type_id,Тип совпадения,Оценка совпадения,Уверенность,Предлагаемое действие,Комментарий
01a0a9c5-a540-70e7-9219-3f9840df1d5d,Стулья > Стулья барные,Стулья барные,Стулья,Нет,Нет,Нет,Стул,"Мебель > Стулья, скамьи, табуреты, пуфики > Стул",type,,95048,Нечёткое совпадение,80.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0a9c9-3134-701b-8e03-83813c4445a8,Мебель для дачи,Мебель для дачи,,Нет,Нет,Нет,Мебель,Мебель,category,17027915,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0a9c9-32b6-7882-af7e-4223dbbed2fb,Мебель для дачи > Шезлонги / Лежаки,Шезлонги / Лежаки,Мебель для дачи,Нет,Нет,Нет,Шезлонг,Мебель > Садовая мебель > Шезлонг,type,,94452,Нечёткое совпадение,81.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0a9cd-07e0-76d0-a935-3e2c90f5173d,"Предметы интерьера > Кашпо, Цветочные горшки","Кашпо, Цветочные горшки",Предметы интерьера,Нет,Нет,Нет,Кашпо,Дом и сад > Аксессуары для цветов > Кашпо,type,,96251,Нечёткое совпадение,80.5,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0a9cd-d0f0-78ab-ad68-8baa38fc9bae,Мягкая мебель > Пуфы и банкетки,Пуфы и банкетки,Мягкая мебель,Нет,Нет,Нет,Пуф,"Мебель > Стулья, скамьи, табуреты, пуфики > Пуф",type,,95044,Нечёткое совпадение,80.5,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0aa37-59e7-7853-b794-f3169802fb84,Столы > Подстолья / Основания для столов,Подстолья / Основания для столов,Столы,Нет,Нет,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b0be-8528-7190-9192-6e4d8bf0ae98,Хобби и творчество,Хобби и творчество,,Нет,Нет,Нет,Хобби и творчество,Хобби и творчество,category,17027485,,Точное совпадение,100.0,Высокая,Оставить,
01a0b0be-8652-701b-a925-200f6bea1d11,Хобби и творчество > Товары для лепки,Товары для лепки,Хобби и творчество,Нет,Нет,Нет,Органайзер для документов,Галантерея и аксессуары > Аксессуары > Органайзер для документов,type,,970870896,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b0be-8786-7be8-a5ff-23b13f9f5c5d,Хобби и творчество > Товары для лепки > Пластилин,Пластилин,Товары для лепки,Нет,Нет,Нет,Пластилин,Хобби и творчество > Детское творчество и развитие > Пластилин,type,,92928,Точное совпадение,100.0,Высокая,Оставить,"Совпадение с типом товара Ozon, а не промежуточной категорией."
01a0b33e-414c-71c5-8459-825a3e4a3eaa,Детям,Детям,,Нет,Нет,Нет,Детский стол,Мебель > Столы > Детский стол,type,,95016,Нечёткое совпадение,59.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b33e-47d8-7a24-8abc-f3fcb2534023,Детям > Принадлежности для рисования,Принадлежности для рисования,Детям,Нет,Да,Нет,Сушилка для обуви,Галантерея и аксессуары > Аксессуары для одежды и обуви > Сушилка для обуви,type,,94619,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b33e-48d1-7869-8c4c-2e0a19af33d0,Детям > Принадлежности для рисования > Альбомы и папки для рисования,Альбомы и папки для рисования,Принадлежности для рисования,Нет,Нет,Нет,Альбом,Канцелярские товары > Бумажная продукция > Альбом,type,,91396,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b33e-86cb-727d-9648-d0334be5d9de,Подарки и праздник,Подарки и праздник,,Нет,Нет,Нет,Металлоискатели и аксессуары,Спорт и отдых > Металлоискатели и аксессуары,category,87122370,,Нечёткое совпадение,75.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b33e-8817-7480-99e7-4b242874b043,Подарки и праздник > Товары для оформления праздника,Товары для оформления праздника,Подарки и праздник,Нет,Да,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b33e-895e-76a8-be7c-95c9a0027e3b,Подарки и праздник > Товары для оформления праздника > Карнавальные аксессуары,Карнавальные аксессуары,Товары для оформления праздника,Нет,Нет,Нет,Аксессуары,Одежда > Аксессуары,category,41777465,,Нечёткое совпадение,80.7,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b385-5624-7f3c-ac43-0db51bdc2986,Детям > Школьная бумажная продукция,Школьная бумажная продукция,Детям,Нет,Да,Нет,Бумажная продукция,Канцелярские товары > Бумажная продукция,category,17029018,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b385-5733-75d5-aee8-84c33b116ca0,Детям > Школьная бумажная продукция > Тетради,Тетради,Школьная бумажная продукция,Нет,Да,Нет,Разделитель для тетради,Канцелярские товары > Бумажная продукция > Разделитель для тетради,type,,971197249,Нечёткое совпадение,83.7,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b385-57e1-745e-abb4-383feff7c63f,Детям > Школьная бумажная продукция > Тетради > Тетради 12-24 листов,Тетради 12-24 листов,Тетради,Нет,Нет,Нет,Тетрадь,Канцелярские товары > Бумажная продукция > Тетрадь,type,,94103,Нечёткое совпадение,75.3,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b386-1e00-7a5b-8d5e-4e2d9183ff4e,Детям > Школьная бумажная продукция > Дневники школьные,Дневники школьные,Школьная бумажная продукция,Нет,Нет,Нет,Дневник школьный,Канцелярские товары > Бумажная продукция > Дневник школьный,type,,94093,Нечёткое совпадение,82.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b386-1eb5-73e9-8bb2-e4e2a77d2137,Детям > Школьная бумажная продукция > Дневники школьные > Дневники универсальные,Дневники универсальные,Дневники школьные,Нет,Нет,Нет,Клипоны универсальные для мототехники,Автотовары > Мотозапчасти > Клипоны универсальные для мототехники,type,,971035591,Нечёткое совпадение,76.3,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b386-de96-7396-99f6-daa87ad5f97c,Детям > Принадлежности для рисования > Аксессуары для рисования,Аксессуары для рисования,Принадлежности для рисования,Нет,Нет,Нет,Аксессуары,Одежда > Аксессуары,category,41777465,,Нечёткое совпадение,81.6,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b386-df47-75dd-8542-35b94d7f4bbd,Детям > Принадлежности для рисования > Аксессуары для рисования > Пеналы для кистей и инструментов,Пеналы для кистей и инструментов,Аксессуары для рисования,Нет,Нет,Нет,Пенал,Канцелярские товары > Пенал > Пенал,type,,94105,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b388-7e1e-7b10-ab4e-c604f591ed6a,Подарки и праздник > Товары к 23 Февраля и 8 Марта,Товары к 23 Февраля и 8 Марта,Подарки и праздник,Нет,Нет,Нет,Экипировка и защита,Спорт и отдых > Экипировка и защита,category,17028711,,Нечёткое совпадение,75.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b388-833d-7732-8dd8-a4ef48e82f12,Подарки и праздник > Товары к 23 Февраля и 8 Марта > Товары для оформления праздника,Товары для оформления праздника,Товары к 23 Февраля и 8 Марта,Нет,Да,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b388-8479-7498-a3f5-7cb19b66116a,Подарки и праздник > Товары к 23 Февраля и 8 Марта > Товары для оформления праздника > Шары воздушные и аксессуары к ним,Шары воздушные и аксессуары к ним,Товары для оформления праздника,Нет,Нет,Нет,Аксессуары,Одежда > Аксессуары,category,41777465,,Нечёткое совпадение,80.1,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b389-71b2-7236-bf59-d5b68f9d96f4,Средства индивид. защиты (СИЗ),Средства индивид. защиты (СИЗ),,Нет,Нет,Нет,Комплект защиты,Строительство и ремонт > Средства защиты и пожаротушения > Комплект защиты,type,,970708360,Нечёткое совпадение,78.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b389-76f2-7ee3-8174-31b81e2f9b45,Средства индивид. защиты (СИЗ) > Одежда и обувь для сотрудников производства,Одежда и обувь для сотрудников производства,Средства индивид. защиты (СИЗ),Нет,Нет,Нет,Одежда,Одежда > Одежда,category,200000933,,Нечёткое совпадение,80.7,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b389-77df-745f-b5de-c95a3759e865,Средства индивид. защиты (СИЗ) > Одежда и обувь для сотрудников производства > Бахилы,Бахилы,Одежда и обувь для сотрудников производства,Нет,Нет,Нет,Бахилы зимние,Одежда > Спортивная одежда > Бахилы зимние,type,,115951169,Нечёткое совпадение,81.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38a-ffe7-7a38-949f-aadd006ba829,Детям > Школьная бумажная продукция > Дневники школьные > Дневники для музыкальной школы,Дневники для музыкальной школы,Дневники школьные,Нет,Нет,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38d-3c84-79b9-949f-204c58388310,Школа,Школа,,Нет,Нет,Нет,Шоколад,Продукты питания > Хлеб и кондитерские изделия > Шоколад,type,,97035,Нечёткое совпадение,73.3,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38d-3d5c-79e5-97b2-37f338619561,Школа > Принадлежности для черчения,Принадлежности для черчения,Школа,Нет,Да,Нет,Сушилка для обуви,Галантерея и аксессуары > Аксессуары для одежды и обуви > Сушилка для обуви,type,,94619,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38d-426a-7040-aacd-5ed99405b7c4,Школа > Принадлежности для черчения > Альбомы и папки для черчения,Альбомы и папки для черчения,Принадлежности для черчения,Нет,Нет,Нет,Альбом,Канцелярские товары > Бумажная продукция > Альбом,type,,91396,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38d-430b-70cb-a18b-f61f2abf303b,Школа > Принадлежности для черчения > Альбомы и папки для черчения > Альбомы для черчения,Альбомы для черчения,Альбомы и папки для черчения,Нет,Нет,Нет,Альбом,Канцелярские товары > Бумажная продукция > Альбом,type,,91396,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38e-a861-7bf2-ab46-51c1691ab827,Детям > Книги для детей и родителей,Книги для детей и родителей,Детям,Нет,Нет,Нет,Книги,Книги,category,200001482,,Нечёткое совпадение,82.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b38e-ae11-7d4e-bd40-ab459f3d2f97,Детям > Книги для детей и родителей > Книжки-пособия,Книжки-пособия,Книги для детей и родителей,Нет,Нет,Нет,Кан,Спорт и отдых > Спортивные чехлы и сумки > Кан,type,,94391,Нечёткое совпадение,63.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38e-db8c-7712-b303-9a5554f6b8e9,Хобби и творчество > Товары для лепки > Пластилин скульптурный,Пластилин скульптурный,Товары для лепки,Нет,Нет,Нет,Пластилин,Хобби и творчество > Детское творчество и развитие > Пластилин,type,,92928,Нечёткое совпадение,83.7,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b38f-08a4-76e0-b6dc-64f76e09d93f,Детям > Книги для детей и родителей > Книжки-раскраски,Книжки-раскраски,Книги для детей и родителей,Нет,Нет,Нет,Раскраска,Хобби и творчество > Детское творчество и развитие > Раскраска,type,,92929,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b391-56be-7dea-be62-76d769c5c90d,Хозтовары,Хозтовары,,Нет,Нет,Нет,Автотовары,Автотовары,category,17027495,,Нечёткое совпадение,64.8,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b391-57ad-79ad-9512-441bf5b4a159,Хозтовары > Мешки для мусора,Мешки для мусора,Хозтовары,Нет,Нет,Нет,Мешки для мусора,Дом и сад > Инвентарь для дома > Мешки для мусора,type,,93695,Точное совпадение,100.0,Высокая,Оставить,"Совпадение с типом товара Ozon, а не промежуточной категорией."
01a0b391-5d41-7c70-a9eb-e29355acc8d6,Хозтовары > Мешки для мусора > Пакеты для медицинских отходов,Пакеты для медицинских отходов,Мешки для мусора,Нет,Нет,Нет,Сеточка для волос,Галантерея и аксессуары > Аксессуары для волос > Сеточка для волос,type,,970982035,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b392-3f0e-7bc3-b1c9-bbd77417cb68,Игры и игрушки,Игры и игрушки,,Нет,Нет,Нет,Игрушки,Детские товары > Игрушки,category,17028973,,Нечёткое совпадение,82.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b392-3fe1-74fc-aebb-f0107d1c5a86,Игры и игрушки > Конструкторы,Конструкторы,Игры и игрушки,Нет,Да,Нет,Конструкторы,Детские товары > Конструкторы,category,62573858,,Точное совпадение,100.0,Высокая,Оставить,Название встречается в KIT несколько раз.
01a0b392-40df-740a-8a70-8c5a1b66be0e,Игры и игрушки > Конструкторы > Конструкторы,Конструкторы,Конструкторы,Нет,Да,Нет,Конструкторы,Детские товары > Конструкторы,category,62573858,,Точное совпадение,100.0,Высокая,Оставить,Название встречается в KIT несколько раз.
01a0b397-64fe-7856-aac7-0c7096347754,Детям > Товары для обучения,Товары для обучения,Детям,Нет,Нет,Нет,Товары для курения,Товары для курения и аксессуары > Товары для курения,category,200001034,,Нечёткое совпадение,78.5,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b397-6a5c-79a9-96a6-cc2c84756c41,"Детям > Товары для обучения > Кассы ""Учись считать""","Кассы ""Учись считать""",Товары для обучения,Нет,Нет,Нет,Квас,"Продукты питания Ozon Fresh > Соки, воды, напитки Ozon Fresh > Квас",type,,96960,Нечёткое совпадение,67.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b397-9f57-7902-9b10-b3ee7a320850,Детям > Товары для обучения > Счетные палочки и счеты,Счетные палочки и счеты,Товары для обучения,Нет,Нет,Нет,Ветеринарные товары для с/х животных и птиц,Фермерское хозяйство > Ветеринарные товары для с/х животных и птиц,category,88979264,,Нечёткое совпадение,76.3,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b3b4-9c7c-7a90-bfc8-038a90f70d5c,Хобби и творчество > Товары для художников,Товары для художников,Хобби и творчество,Нет,Нет,Нет,"Сумки, органайзеры для творчества","Хобби и творчество > Сумки, органайзеры для творчества",category,88577267,,Нечёткое совпадение,78.7,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b3b4-9d7d-7a53-be17-81f1489b6c4f,"Хобби и творчество > Товары для художников > Бумага для пастели, акварели, графики","Бумага для пастели, акварели, графики",Товары для художников,Нет,Нет,Нет,Бумага,Канцелярские товары > Бумага,category,17029017,,Нечёткое совпадение,81.9,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b3b4-9e25-7155-a3a7-09149f140163,"Хобби и творчество > Товары для художников > Бумага для пастели, акварели, графики > Альбомы и бумага для акварели и масла",Альбомы и бумага для акварели и масла,"Бумага для пастели, акварели, графики",Нет,Нет,Нет,Бумага,Канцелярские товары > Бумага,category,17029017,,Нечёткое совпадение,81.4,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b3b6-51d8-73ec-b862-e4fb2d9e0517,Детям > Школьная бумажная продукция > Дневники школьные > Дневники для старших классов,Дневники для старших классов,Дневники школьные,Нет,Нет,Нет,Сушилка для обуви,Галантерея и аксессуары > Аксессуары для одежды и обуви > Сушилка для обуви,type,,94619,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b41e-4041-7d28-aa53-1df272936bcf,Прямые диваны,Прямые диваны,,Нет,Нет,Нет,Прямой диван,Мебель > Диваны и кресла > Прямой диван,type,,95024,Нечёткое совпадение,72.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b43c-b852-7cef-8769-2d493bcd305e,Угловые диваны,Угловые диваны,,Нет,Нет,Нет,Угловой диван,Мебель > Диваны и кресла > Угловой диван,type,,97632,Нечёткое совпадение,73.7,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b43e-741a-76ac-bb67-1483a5c7f842,Мебель для кухни,Мебель для кухни,,Нет,Да,Нет,Мебель для кухни,Мебель > Мебель для кухни,category,80771432,,Точное совпадение,100.0,Высокая,Оставить,Название встречается в KIT несколько раз.
01a0b441-9835-7899-b000-6a077321f62d,Кресла для отдыха,Кресла для отдыха,,Нет,Нет,Нет,Аксессуар для хранения коллекций,Антиквариат и коллекционирование > Коллекционирование > Аксессуар для хранения коллекций,type,,93830,Нечёткое совпадение,75.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b46c-85b6-792b-8b27-9aa5a522697c,Кушетки,Кушетки,,Нет,Нет,Нет,"Аксессуар для массажного стола, кушетки","Красота и гигиена > Аксессуары для массажного стола > Аксессуар для массажного стола, кушетки",type,,971151950,Нечёткое совпадение,80.9,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b475-bf2a-7e85-87e1-9bca7bc17262,Стойки ресепшн,Стойки ресепшн,,Нет,Нет,Нет,Стойка ресепшн,Мебель > Столы > Стойка ресепшн,type,,97452,Нечёткое совпадение,84.1,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b475-c09c-7dfa-a96a-d100c2ff2cfc,Стойки ресепшн > Стайл,Стайл,Стойки ресепшн,Нет,Да,Нет,Стайлинг для бороды,Красота и гигиена > Средства для бритья и груминг > Стайлинг для бороды,type,,970702979,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b475-c685-784c-bb80-726706d0ba2b,Стойки ресепшн > Стайл > Стойки прямые,Стойки прямые,Стайл,Нет,Да,Нет,Запчасти для барной стойки,Мебель > Мебельная фурнитура и комплектующие > Запчасти для барной стойки,type,,971075626,Нечёткое совпадение,76.4,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b482-f57b-71a1-9cb7-0afd6c6c5cac,Диваны,Диваны,,Нет,Да,Нет,Диваны и кресла,Мебель > Диваны и кресла,category,80375615,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b485-598b-7687-8f62-eeae0fa0be47,Стойки ресепшн > Стайл > Стойки угловые,Стойки угловые,Стайл,Нет,Нет,Нет,Запчасти для барной стойки,Мебель > Мебельная фурнитура и комплектующие > Запчасти для барной стойки,type,,971075626,Нечёткое совпадение,76.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b485-7777-79ea-a6ba-667e36e8e4f4,Стойки ресепшн > Стайл > Комплектующие,Комплектующие,Стайл,Нет,Нет,Нет,Дымоходы и комплектующие,Строительство и ремонт > Дымоходы и комплектующие,category,17028719,,Нечёткое совпадение,80.9,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b485-99f2-71ad-b8f7-3cff28dccd2d,Стойки ресепшн > Стайл > Декоративные элементы,Декоративные элементы,Стайл,Нет,Да,Нет,Декоративные эффекты для моделизма,"Хобби и творчество > Пазлы, модели для сборки > Декоративные эффекты для моделизма",type,,970849150,Нечёткое совпадение,76.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b487-bef2-7899-b42d-6767d4b5dead,Мебель для персонала,Мебель для персонала,,Нет,Да,Нет,Мебель,Мебель,category,17027915,,Нечёткое совпадение,85.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b487-c047-78c0-b0ab-e0af08ccc830,Мебель для персонала > Оникс Вуд,Оникс Вуд,Мебель для персонала,Нет,Да,Нет,Тоник,"Продукты питания Ozon Fresh > Соки, воды, напитки Ozon Fresh > Тоник",type,,96787,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b487-c1b9-7d15-b593-c2a505fc9d1f,Мебель для персонала > Оникс Вуд > Столы операторские,Столы операторские,Оникс Вуд,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b487-c7d8-72fe-8a14-b1ba52564f47,Мебель для персонала > Оникс Вуд > Столы операторские > Эргономичные столы,Эргономичные столы,Столы операторские,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,82.6,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b487-e854-7d90-905d-1b981727a2a6,Мебель для персонала > Оникс Вуд > Рабочие станции,Рабочие станции,Оникс Вуд,Нет,Да,Нет,Зарядные устройства и док-станции,Электроника > Зарядные устройства и док-станции,category,17028627,,Нечёткое совпадение,76.4,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b487-e9c7-7cfd-af5c-a776d656ac88,Мебель для персонала > Оникс Вуд > Рабочие станции > Эргономичные раборчие станции F2F,Эргономичные раборчие станции F2F,Рабочие станции,Нет,Нет,Нет,Рыбочистка,Дом и сад > Аксессуары для приготовления пищи > Рыбочистка,type,,970799661,Нечёткое совпадение,55.4,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b488-1e8c-739a-bb06-54e7c9de719f,Мебель для персонала > Оникс Вуд > Приставные элементы,Приставные элементы,Оникс Вуд,Нет,Да,Нет,Рис,"Продукты питания > Макароны, крупы, мука > Рис",type,,99237,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b488-2470-7786-8859-011068a44674,Мебель для персонала > Оникс Вуд > Приставные элементы > Линейные столы-приставки,Линейные столы-приставки,Приставные элементы,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,81.9,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b488-930e-7bd7-ab97-e2346178976c,Мебель для персонала > Оникс Вуд > Приставные элементы > Столы-приставки F2F,Столы-приставки F2F,Приставные элементы,Нет,Нет,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,81.9,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b489-2afc-74b7-94c9-9d2e7e7132c7,Мебель для персонала > Оникс Вуд > Столы переговорные,Столы переговорные,Оникс Вуд,Нет,Да,Нет,Столы,Мебель > Столы,category,17027918,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Название встречается в KIT несколько раз. Автоматическое переименование небезопасно.
01a0b489-646f-7bb9-a668-6293036b0afe,Мебель для переговорных зон,Мебель для переговорных зон,,Нет,Нет,Нет,Мебель,Мебель,category,17027915,,Нечёткое совпадение,83.2,Низкая,Проверить вручную,Автоматическое переименование небезопасно.
01a0b489-6a8d-79a1-84bc-f7880689789c,Мебель для переговорных зон > Оникс Вуд,Оникс Вуд,Мебель для переговорных зон,Нет,Да,Нет,Тоник,"Продукты питания Ozon Fresh > Соки, воды, напитки Ozon Fresh > Тоник",type,,96787,Нечёткое совпадение,70.4,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b497-15a0-782f-a81e-9f52532d84d5,Наборы мебели,Наборы мебели,,Нет,Нет,Нет,Комплект мебели для ванной,Мебель > Мебель для ванной > Комплект мебели для ванной,type,,95088,Нечёткое совпадение,77.6,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b4a0-a074-7d5b-a03f-3ca0c1ed5071,Журнальные столики,Журнальные столики,,Нет,Нет,Нет,Журнал,Книги > Современные печатные издания (с 2011 г.) > Журнал,type,,971445088,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
01a0b4af-972c-7831-ae86-617e6b210aea,Мебель для персонала > Стайл,Стайл,Мебель для персонала,Нет,Да,Нет,Стайлинг для бороды,Красота и гигиена > Средства для бритья и груминг > Стайлинг для бороды,type,,970702979,Нечёткое совпадение,79.2,Низкая,Проверить вручную,"Название встречается в KIT несколько раз. Совпадение с типом товара Ozon, а не промежуточной категорией. Автоматическое переименование небезопасно."
